Year DOY Hour Min dir WS Tair RH press VPD Kdown Kup Ldown Lup QN Ustar QH QE L beta QF RES QS EF
2011 210 3 0 35.38 2.10 15.23 79.02 1016.81 3.63 0.00 2.45 309.54 392.81 -85.71 0.32 74.72 8.38 -81.24 9.13 34.77 -134.03 -159.34 0.10
2011 210 4 0 23.89 2.24 14.41 81.32 1016.81 3.06 0.00 2.17 308.66 388.88 -82.39 0.33 63.06 2.12 -108.35 18.80 33.80 -113.77 -135.25 0.03
2011 210 5 0 18.20 2.53 13.77 84.09 1016.95 2.50 0.68 2.15 316.71 386.11 -70.86 0.37 79.92 1.87 -123.31 3.58 34.24 -118.41 -143.32 0.04
2011 210 6 0 23.82 2.71 13.41 90.16 1017.37 1.52 14.79 2.12 375.24 390.18 -2.28 0.43 107.91 9.37 -143.87 12.30 36.96 -82.59 -115.28 0.08
2011 210 7 0 14.41 3.34 12.95 85.70 1017.69 2.13 76.64 9.07 357.49 391.55 33.52 0.35 97.03 13.66 -81.46 3.74 42.39 -34.78 -67.52 0.10
2011 210 8 0 27.56 2.58 13.01 81.32 1017.78 2.80 127.08 13.77 359.35 395.66 76.99 0.42 126.32 19.16 -109.03 7.29 54.96 -13.53 -56.37 0.12
2011 210 9 0 47.81 2.35 13.25 79.44 1017.91 3.12 267.07 27.91 350.41 401.90 187.68 0.49 151.57 5.73 -147.29 16.23 85.44 115.81 62.99 0.03
2011 210 10 0 nan nan 13.93 75.84 1017.92 3.85 459.97 46.47 334.34 414.74 333.11 nan nan nan nan nan 133.66 nan nan nan
2011 210 11 0 23.93 2.81 15.09 68.22 1017.83 5.45 538.95 52.41 344.76 429.27 402.03 0.46 247.29 14.68 -64.59 16.84 177.97 318.60 221.04 0.06
2011 210 12 0 nan nan 16.06 63.72 1017.65 6.62 594.70 55.13 362.53 444.56 457.54 nan nan nan nan nan 187.19 nan nan nan
2011 210 13 0 19.49 1.83 16.54 58.98 1017.49 7.71 563.10 54.58 377.45 451.39 434.60 0.24 252.98 14.96 -8.73 16.91 190.03 265.02 164.02 0.06
2011 210 14 0 19.65 3.37 16.36 61.38 1017.48 7.19 247.05 24.91 387.64 437.06 172.74 0.56 255.55 1.15 -133.59 62.94 186.40 102.44 4.50 0.01
2011 210 15 0 11.41 2.95 16.26 61.70 1017.41 7.08 450.45 49.04 372.14 439.79 333.76 0.51 248.47 27.51 -88.63 11.03 178.93 236.72 136.78 0.10
2011 210 16 0 13.98 2.83 16.34 59.40 1017.23 7.54 410.70 46.80 365.77 442.40 287.27 0.52 253.29 16.32 -88.79 24.58 177.76 195.42 97.06 0.06
2011 210 17 0 29.07 3.38 16.35 59.87 1016.91 7.46 267.67 30.23 366.12 434.85 168.74 0.54 222.64 -6.29 -113.07 nan 171.82 124.20 37.97 -0.04
2011 210 18 0 23.46 3.44 15.98 61.33 1016.76 7.02 223.03 26.77 352.51 426.78 122.00 0.58 219.93 13.29 -139.38 17.88 150.00 38.77 -45.37 0.06
2011 210 19 0 31.56 3.72 15.32 63.05 1016.76 6.43 120.40 14.79 340.54 416.31 29.84 0.59 154.67 18.36 -207.22 2.92 104.69 -38.49 -99.27 0.09
2011 210 20 0 23.18 3.31 14.95 61.55 1016.84 6.53 37.34 5.33 351.21 410.49 -27.27 0.49 122.60 3.29 -147.98 37.14 75.83 -77.32 -121.45 0.03
2011 210 21 0 30.62 3.35 14.27 61.43 1017.06 6.28 1.93 1.59 344.52 403.28 -58.42 0.59 144.89 12.33 -208.74 14.56 68.54 -147.12 -195.69 0.08
2011 210 22 0 31.75 3.03 13.70 61.13 1017.38 6.09 0.00 1.06 362.64 400.97 -39.38 0.53 113.03 11.87 -186.52 20.57 61.80 -102.48 -142.91 0.10
2011 210 23 0 34.66 3.05 13.20 59.47 1017.52 6.15 0.00 0.89 361.34 397.86 -37.40 0.56 113.94 15.15 -212.43 3.53 56.27 -110.22 -150.12 0.11
2011 211 0 0 37.90 3.31 12.56 60.45 1017.48 5.75 0.00 0.79 361.27 394.60 -34.12 0.62 127.62 5.27 -257.61 11.50 50.03 -116.96 -156.05 0.04
2011 211 1 0 34.88 3.10 11.94 61.18 1017.34 5.42 0.00 0.67 365.11 392.02 -27.58 0.59 128.00 18.09 -217.34 8.60 45.78 -127.88 -168.55 0.12
2011 211 2 0 32.92 2.41 11.65 61.86 1017.11 5.22 0.00 0.94 358.03 389.59 -32.49 0.48 115.95 13.49 -125.59 9.21 45.50 -116.44 -153.70 0.10
2011 211 3 0 29.25 2.45 11.41 63.30 1016.80 4.95 0.00 1.82 313.18 382.73 -71.37 0.38 75.38 4.89 -96.23 13.32 42.23 -109.41 -136.03 0.06
2011 211 4 0 19.73 1.75 11.31 63.98 1016.61 4.83 0.00 2.81 292.77 377.73 -87.76 0.30 74.73 9.98 -49.57 7.53 40.92 -131.56 -158.74 0.12
2011 211 5 0 7.00 1.74 11.00 66.64 1016.56 4.38 0.82 3.21 282.58 373.65 -93.45 0.29 62.30 12.59 -48.99 6.20 40.81 -127.54 -152.73 0.17
2011 211 6 0 8.80 2.21 10.88 69.15 1016.57 4.02 37.49 13.03 280.74 372.76 -67.56 0.33 58.66 3.77 -93.09 11.20 43.17 -86.83 -110.10 0.06
2011 211 7 0 18.73 2.07 11.33 70.22 1016.71 4.00 146.30 30.03 280.61 378.26 18.62 0.29 79.83 -3.39 -42.45 nan 48.01 -9.81 -37.10 -0.04
2011 211 8 0 27.91 2.06 11.66 64.56 1016.78 4.86 312.45 40.61 284.58 389.91 166.51 0.35 120.16 39.73 -54.57 4.04 56.03 62.66 16.68 0.26
2011 211 9 0 20.29 2.42 11.88 58.92 1016.92 5.71 346.50 37.58 300.23 398.72 210.44 0.46 199.77 13.49 -71.52 17.78 72.21 69.39 8.69 0.06
2011 211 10 0 16.31 2.53 12.16 57.90 1016.84 5.96 441.70 44.59 325.51 410.52 312.09 0.40 166.49 5.85 -48.43 16.87 97.30 237.05 178.25 0.03
2011 211 11 0 10.15 1.89 12.98 56.47 1016.81 6.50 512.83 48.83 340.06 421.61 382.45 0.43 262.25 13.98 -39.87 18.76 123.78 268.38 181.15 0.05
2011 211 12 0 170.98 2.26 13.82 53.92 1016.42 7.28 665.92 62.10 325.19 434.66 494.35 0.30 184.35 14.80 -20.20 23.47 137.05 432.25 358.15 0.07
2011 211 13 0 171.87 2.49 15.07 50.99 1016.13 8.39 782.78 76.19 318.08 449.30 575.38 0.24 220.45 2.70 -9.45 54.18 139.03 491.24 411.86 0.01
2011 211 14 0 338.39 2.33 16.52 47.52 1015.93 9.87 837.95 91.62 320.64 462.55 604.42 0.39 208.07 34.88 -38.69 5.97 136.19 552.96 470.14 0.14
2011 211 15 0 166.01 2.02 17.81 44.02 1015.60 11.41 766.70 85.38 320.55 466.55 535.33 0.24 203.74 14.63 -11.43 15.09 131.68 448.62 372.03 0.07
2011 211 16 0 164.18 2.30 18.63 41.50 1015.17 12.55 651.25 81.53 317.00 463.77 422.95 0.28 190.09 17.14 -18.04 11.62 123.73 339.44 267.06 0.08
2011 211 17 0 332.00 1.87 19.41 39.56 1014.75 13.61 541.55 75.34 316.81 457.27 325.74 0.38 166.24 -2.47 -42.28 nan 120.08 282.05 219.28 -0.02
2011 211 18 0 176.48 2.12 19.66 38.73 1014.17 14.02 377.43 51.27 312.52 444.52 194.16 0.42 162.42 -3.32 -60.47 51.14 117.37 152.44 91.28 -0.03
2011 211 19 0 174.94 1.19 20.12 37.80 1013.65 14.64 201.38 26.46 310.02 431.25 53.69 0.36 185.66 -29.40 -46.31 7.51 114.16 11.60 -48.20 -0.17
2011 211 20 0 25.90 1.94 19.43 40.27 1013.44 13.49 54.23 10.18 307.70 419.38 -67.62 0.35 126.92 4.41 -52.45 20.02 109.85 -89.10 -142.83 0.04
2011 211 21 0 75.17 2.57 18.17 45.22 1013.55 11.43 1.19 2.96 304.12 409.70 -107.34 0.51 118.94 -7.48 -162.44 10.43 100.41 -118.41 -165.81 -0.08
2011 211 22 0 105.33 3.35 16.28 56.27 1013.54 8.12 0.00 2.16 301.93 402.03 -102.27 0.50 49.49 17.27 -441.57 0.74 93.75 -75.28 -112.06 0.18
2011 211 23 0 126.53 2.98 14.68 67.98 1013.34 5.35 0.00 2.27 298.68 394.42 -98.02 0.38 74.73 6.24 -118.88 7.55 75.82 -103.17 -138.31 0.07
2011 212 0 0 146.73 2.37 14.08 73.48 1013.19 4.26 0.00 2.68 296.56 389.33 -95.46 0.34 60.74 8.88 -107.52 7.95 57.19 -107.90 -136.12 0.12
2011 212 1 0 158.98 2.38 13.72 75.88 1012.92 3.79 0.00 2.79 296.29 386.44 -92.94 0.47 113.78 14.18 -168.01 8.23 47.53 -173.37 -210.84 0.11
2011 212 2 0 184.18 2.31 13.29 79.15 1012.67 3.18 0.00 2.59 295.58 383.47 -90.48 0.43 82.42 5.78 -160.16 6.13 45.50 -133.17 -162.19 0.07
2011 212 3 0 183.56 2.09 13.02 81.19 1012.30 2.81 0.00 2.81 296.55 381.55 -87.81 0.45 105.05 5.89 -144.27 18.02 42.23 -156.51 -189.26 0.06
2011 212 4 0 171.44 1.50 12.92 80.14 1011.93 2.96 0.00 3.27 297.69 380.52 -86.10 0.32 94.07 16.35 -56.05 3.83 40.92 -155.60 -187.92 0.12
2011 212 5 0 156.38 1.39 12.85 78.53 1011.66 3.19 0.68 3.56 298.62 379.67 -83.93 0.25 83.69 4.54 -30.09 7.08 40.81 -131.36 -159.21 0.05
2011 212 6 0 161.93 1.41 12.71 77.00 1011.52 3.38 27.73 8.25 299.15 380.08 -61.46 0.25 64.19 -0.07 -37.84 7.22 43.17 -82.41 -106.03 -0.06
2011 212 7 0 181.36 1.64 12.86 75.28 1011.51 3.67 106.10 19.58 300.59 384.59 2.53 0.26 89.28 16.93 -32.18 7.05 48.01 -55.67 -88.91 0.18
2011 212 8 0 184.25 2.18 13.38 71.52 1011.63 4.38 277.20 35.84 304.06 395.89 149.53 0.32 95.41 22.65 -54.08 4.27 56.03 87.50 49.88 0.19
2011 212 9 0 189.28 2.21 14.39 65.34 1011.54 5.69 456.77 48.27 312.00 413.37 307.14 0.23 64.83 14.77 -28.12 4.52 72.21 299.75 265.77 0.18
2011 212 10 0 188.31 2.65 15.55 60.55 1011.36 6.96 599.40 57.61 323.32 431.34 433.78 0.26 78.78 -15.94 -35.44 nan 97.30 468.24 431.34 -0.26
2011 212 11 0 190.09 2.70 16.46 56.90 1011.18 8.06 693.92 63.56 332.73 449.08 514.01 0.37 145.14 15.27 -52.32 9.50 123.78 466.02 401.96 0.10
2011 212 12 0 193.49 2.83 17.84 53.77 1010.83 9.46 713.83 65.05 345.45 460.97 533.26 0.33 163.34 55.86 -33.91 2.92 137.05 438.04 360.16 0.25
2011 212 13 0 186.58 3.04 18.95 51.39 1010.42 10.65 642.28 63.17 356.74 465.10 470.73 0.44 155.62 34.70 -87.49 4.49 139.03 350.50 277.51 0.18
2011 212 14 0 191.94 3.54 19.79 48.62 1010.01 11.87 740.95 79.20 349.78 471.59 539.94 0.47 147.55 31.37 -117.89 5.12 136.19 497.23 427.39 0.17
2011 212 15 0 187.99 3.19 20.77 45.49 1009.61 13.36 762.50 85.55 344.56 479.90 541.62 0.43 204.71 53.98 -72.72 3.88 131.68 414.61 329.95 0.22
2011 212 16 0 178.24 2.94 21.83 42.76 1009.12 14.97 659.55 81.87 349.38 480.30 446.76 0.41 206.38 13.64 -53.33 4.73 123.73 350.47 275.54 0.05
2011 212 17 0 175.62 3.39 21.64 44.47 1008.74 14.36 461.00 61.64 351.66 465.73 285.30 0.53 157.09 27.01 -154.58 5.86 120.08 221.27 154.44 0.15
2011 212 18 0 187.09 3.24 21.50 43.91 1008.45 14.38 274.90 35.94 347.64 453.37 133.25 0.55 147.62 35.48 -182.95 4.41 117.37 67.52 1.56 0.19
2011 212 19 0 173.47 3.46 20.99 46.61 1008.31 13.27 191.82 24.60 358.79 443.15 82.87 0.66 162.25 65.75 -285.06 2.67 114.16 -30.97 -105.11 0.29
2011 212 20 0 168.70 3.38 20.33 46.68 1008.35 12.72 61.06 10.31 337.64 430.19 -41.80 0.71 119.38 51.81 -486.36 2.29 109.85 -103.13 -164.84 0.30
2011 212 21 0 153.03 3.65 18.86 51.83 1008.67 10.49 1.72 2.11 334.76 419.72 -85.35 0.70 99.27 24.96 -626.63 4.00 100.41 -109.16 -159.10 0.20
2011 212 22 0 151.19 2.83 18.05 50.40 1008.73 10.27 0.00 2.33 323.93 412.36 -90.76 0.53 69.90 29.75 -316.12 3.05 93.75 -96.66 -140.03 0.28
2011 212 23 0 162.62 2.19 17.39 49.77 1008.69 9.97 0.00 2.60 321.69 407.35 -88.25 0.45 64.38 53.12 -212.16 1.23 75.82 -129.94 -172.39 0.45
2011 213 0 0 152.44 2.21 17.11 46.30 1008.73 10.47 0.00 2.73 316.81 403.38 -89.31 0.42 82.94 3.56 -150.35 0.62 57.19 -118.62 -150.22 -0.85
2011 213 1 0 143.04 2.03 16.34 49.87 1008.63 9.30 0.00 2.21 334.22 401.61 -69.60 0.30 65.74 39.33 -58.86 1.90 45.86 -128.82 -161.30 0.38
2011 213 2 0 138.16 1.73 16.08 49.94 1008.47 9.14 0.00 2.73 319.31 398.23 -81.66 0.22 33.92 28.60 -42.34 1.18 38.78 -105.40 -127.60 0.46
2011 213 3 0 112.29 1.90 15.21 57.29 1008.14 7.39 0.00 2.29 331.92 397.17 -67.54 0.26 47.27 6.12 -50.27 9.01 35.53 -86.15 -107.22 0.10
2011 213 4 0 121.84 1.70 14.70 61.97 1007.96 6.36 0.00 1.21 376.06 401.29 -26.44 0.20 46.43 9.67 -27.56 3.37 34.78 -47.75 -67.67 0.12
2011 213 5 0 120.65 1.36 14.82 63.63 1007.85 6.12 0.55 1.23 381.51 402.56 -21.73 0.14 61.32 -3.50 -5.93 4.03 35.13 -44.42 -64.78 -0.18
2011 213 6 0 116.41 1.64 15.07 63.45 1007.81 6.26 17.61 3.26 383.68 405.06 -7.02 0.13 38.16 24.80 -13.35 1.69 37.53 -32.44 -54.41 0.38
2011 213 7 0 117.08 1.77 15.56 64.16 1007.82 6.33 71.98 8.12 374.75 408.42 30.20 0.15 43.01 -3.44 -14.33 3.26 44.11 34.73 15.79 -0.03
2011 213 8 0 114.15 1.94 15.68 62.76 1007.88 6.62 148.90 15.00 378.37 414.91 97.35 0.15 23.99 12.88 -18.59 1.92 58.25 118.74 96.80 0.35
2011 213 9 0 116.12 2.18 16.52 61.23 1007.88 7.29 323.45 32.03 381.07 427.31 245.19 0.22 62.91 14.98 -27.29 4.33 87.33 254.65 217.24 0.19
2011 213 10 0 108.56 1.67 18.55 55.81 1007.87 9.46 418.92 39.47 388.16 442.65 324.97 0.32 116.00 3.40 -45.90 34.10 134.70 244.98 190.63 0.03
2011 213 11 0 107.80 2.93 20.85 50.36 1007.66 12.23 730.60 64.06 355.60 466.44 555.70 0.38 130.24 42.86 -70.20 3.04 175.06 560.02 481.17 0.25
2011 213 12 0 138.21 3.43 23.31 43.11 1007.38 16.30 769.40 68.81 362.80 484.00 579.39 0.44 162.33 16.65 -86.01 9.75 181.50 572.49 491.09 0.09
2011 213 13 0 139.13 4.09 24.26 40.62 1007.21 17.99 766.92 74.88 373.47 491.82 573.70 0.51 181.74 22.41 -124.30 9.92 183.97 553.52 466.69 0.11
2011 213 14 0 141.63 4.46 24.75 38.86 1006.98 19.08 671.90 71.42 377.80 492.71 485.57 0.64 191.16 36.44 -238.58 5.30 181.61 439.58 348.66 0.16
2011 213 15 0 157.50 4.44 24.98 38.66 1006.78 19.41 716.50 81.28 369.25 495.00 509.47 0.69 211.94 35.59 -259.64 6.02 176.96 438.89 345.15 0.14
2011 213 16 0 154.83 4.46 24.91 39.87 1006.67 18.95 641.47 81.47 361.56 492.18 429.38 0.64 212.67 25.49 -209.69 8.65 177.45 368.68 276.69 0.10
2011 213 17 0 176.78 3.99 24.98 38.48 1006.62 19.45 531.55 73.11 364.87 485.81 337.50 0.67 176.78 76.34 -274.64 2.17 173.06 204.23 113.13 0.32
2011 213 18 0 181.65 4.07 24.81 34.50 1006.59 20.51 365.20 49.59 349.35 470.91 194.05 0.66 130.58 50.66 -334.31 2.36 154.15 132.92 63.27 0.30
2011 213 19 0 173.25 3.67 24.57 34.09 1006.63 20.34 211.78 29.16 352.00 458.42 76.20 0.67 132.35 55.53 -345.28 1.89 109.62 52.06 -9.90 0.35
2011 213 20 0 183.25 3.50 23.63 39.33 1006.85 17.70 36.70 5.70 361.06 447.81 -55.75 0.66 92.97 25.17 -496.64 1.60 77.15 -96.75 -139.66 0.20
2011 213 21 0 185.05 3.16 22.49 42.77 1007.26 15.59 0.78 2.34 346.64 436.77 -91.69 0.59 40.45 39.36 -855.85 1.02 68.12 -103.37 -136.37 0.49
2011 213 22 0 186.09 2.52 21.24 45.64 1007.69 13.71 0.00 2.35 339.91 428.54 -90.98 0.46 42.05 23.20 -392.69 1.88 63.81 -92.44 -121.44 0.36
2011 213 23 0 178.48 2.36 20.37 47.02 1007.76 12.66 0.00 1.62 374.32 427.09 -54.38 0.36 46.98 31.67 -158.38 1.50 59.16 -73.87 -104.39 0.41
2011 214 0 0 194.38 1.64 19.88 46.63 1007.87 12.38 0.00 1.46 385.73 425.31 -41.05 0.18 60.33 7.26 -15.91 1.65 53.34 -55.30 -82.15 0.04
2011 214 1 0 182.71 0.95 19.70 48.72 1007.78 11.77 0.00 1.86 388.21 424.07 -37.73 0.18 57.89 5.73 -16.13 4.66 46.56 -54.80 -79.16 0.10
2011 214 2 0 174.24 1.37 19.55 49.83 1007.78 11.41 0.00 1.54 387.32 423.02 -37.25 0.22 53.84 53.09 -31.73 1.01 38.78 -105.41 -136.50 0.50
2011 214 3 0 187.85 1.21 18.93 55.30 1007.70 9.78 0.00 1.46 388.21 421.88 -35.13 0.21 69.42 -7.43 -21.91 nan 35.53 -61.61 -82.88 -0.14
2011 214 4 0 183.80 1.35 18.55 57.53 1007.52 9.07 0.00 1.43 386.20 420.83 -36.06 0.22 52.87 -11.12 -38.14 nan 34.78 -43.02 -60.06 -0.37
2011 214 5 0 236.81 1.81 17.99 61.17 1007.62 8.01 0.61 1.52 377.16 418.02 -41.77 0.36 62.87 -5.21 -126.26 nan 35.13 -64.30 -84.61 -0.10
2011 214 6 0 251.32 1.20 17.70 64.25 1007.69 7.24 7.16 2.01 388.99 417.76 -23.62 0.30 78.72 -2.26 -59.52 4.68 37.53 -62.54 -87.22 -0.14
2011 214 7 0 nan nan 17.51 68.20 1007.98 6.36 16.05 9.52 396.91 411.88 -8.45 nan nan nan nan nan 44.11 nan nan nan
2011 214 8 0 nan nan 17.31 72.25 1008.19 5.48 94.41 15.52 401.31 410.94 69.27 nan nan nan nan nan 58.25 nan nan nan
2011 214 9 0 168.29 1.24 18.05 65.80 1008.51 7.10 337.05 34.02 419.72 423.99 298.76 0.23 120.97 106.86 -18.48 1.13 87.33 285.18 214.90 0.47
2011 214 10 0 nan nan 19.12 59.08 1008.93 9.06 552.90 46.33 345.44 442.72 409.31 nan nan nan nan nan 134.70 nan nan nan
2011 214 11 0 156.45 1.34 20.32 53.41 1008.95 11.12 512.65 42.39 372.27 455.77 386.75 0.23 92.13 90.88 -21.74 1.01 175.06 297.00 216.16 0.50
2011 214 12 0 195.74 1.69 22.03 48.64 1008.91 13.64 585.75 50.40 379.06 466.25 448.15 0.22 70.65 nan -24.80 nan 181.50 nan nan nan
2011 214 13 0 185.31 1.61 22.84 47.68 1008.64 14.56 531.90 50.26 379.64 470.25 391.04 0.17 76.63 7.78 -16.78 18.45 183.97 490.60 427.73 0.11
2011 214 14 0 174.54 0.89 24.66 43.53 1008.32 17.54 560.40 54.20 382.24 482.36 406.09 0.19 139.48 13.56 -9.67 10.29 181.61 388.78 313.19 0.09
2011 214 15 0 nan nan 25.74 39.86 1007.99 19.91 685.12 70.00 398.44 495.14 518.42 nan nan nan nan nan 176.96 nan nan nan
2011 214 16 0 181.88 1.66 26.11 38.30 1007.80 20.87 287.52 27.45 409.58 482.94 186.72 0.20 100.77 20.73 -14.72 4.86 177.45 197.81 129.31 0.17
2011 214 17 0 171.56 2.57 25.77 38.83 1007.83 20.28 289.70 33.77 400.20 474.19 181.94 0.39 81.41 44.94 -126.69 1.82 173.06 228.65 160.12 0.36
2011 214 18 0 199.83 2.67 25.87 38.08 1007.81 20.65 264.67 33.24 395.16 472.65 153.94 0.28 54.41 21.15 -71.10 3.74 154.15 232.54 178.89 0.26
2011 214 19 0 130.34 4.08 23.91 49.70 1008.07 14.93 95.67 11.63 396.05 457.04 23.04 0.51 65.34 nan -440.00 nan 109.62 nan nan nan
2011 214 20 0 140.10 3.40 23.27 50.03 1008.16 14.28 42.38 6.16 380.11 448.06 -31.73 0.60 118.31 25.18 -384.79 6.80 77.15 -98.07 -146.06 0.21
2011 214 21 0 163.13 3.15 22.08 50.44 1008.61 13.16 2.44 2.17 370.30 438.48 -67.90 0.74 133.84 58.11 -570.75 1.81 68.12 -166.71 -216.10 0.36
2011 214 22 0 182.77 2.20 21.98 44.31 1008.90 14.70 0.00 2.00 369.92 433.88 -65.97 0.38 56.25 108.58 -155.78 0.56 63.81 -166.99 -215.92 0.65
2011 214 23 0 171.56 1.78 21.80 42.88 1009.07 14.91 0.00 2.55 357.29 429.20 -74.46 0.30 41.82 22.09 -131.66 2.17 59.16 -79.21 -106.78 0.39
2011 215 0 0 154.61 1.42 21.19 45.94 1009.00 13.59 0.00 3.16 340.41 423.33 -86.08 0.22 43.33 36.83 -42.53 1.21 53.34 -112.90 -142.26 0.45
2011 215 1 0 144.88 0.96 20.59 47.94 1008.75 12.62 0.00 3.37 342.24 419.59 -80.72 0.15 37.14 16.59 -29.43 3.71 46.56 -87.88 -110.28 0.30
2011 215 2 0 166.62 1.12 20.04 50.91 1008.42 11.50 0.00 3.36 338.65 417.06 -81.77 0.17 25.80 47.18 -72.58 1.41 38.78 -115.98 -140.27 0.54
2011 215 3 0 185.50 1.11 19.32 52.41 1008.29 10.66 0.00 3.46 332.23 413.56 -84.80 0.17 33.91 51.82 -29.63 0.64 35.53 -134.98 -161.00 0.61
2011 215 4 0 226.42 0.85 19.58 50.64 1008.11 11.23 0.00 3.96 337.63 413.44 -79.75 0.24 25.50 nan -95.72 nan 34.78 nan nan nan
2011 215 5 0 157.81 0.93 19.41 52.03 1008.17 10.82 0.09 2.27 378.06 417.20 -41.32 0.23 85.55 -5.41 -22.32 6.90 35.13 -86.33 -111.14 -0.20
2011 215 6 0 160.92 1.54 17.70 58.41 1008.40 8.42 14.12 3.81 343.27 411.25 -57.67 0.27 73.59 16.93 -51.33 4.31 37.53 -110.66 -138.15 0.19
2011 215 7 0 185.75 1.25 17.52 59.30 1008.59 8.14 65.64 9.66 335.47 412.41 -20.97 0.10 44.27 19.59 -3.94 2.31 44.11 -40.72 -64.52 0.31
2011 215 8 0 178.64 1.46 18.23 56.98 1008.99 9.00 258.45 28.81 362.00 425.89 165.74 0.11 47.34 29.09 -4.72 1.83 58.25 147.58 117.73 0.41
2011 215 9 0 190.80 1.75 20.84 48.02 1009.16 12.80 300.57 28.29 390.87 443.33 219.83 0.22 84.96 51.54 -20.13 1.65 87.33 143.13 91.12 0.38
2011 215 10 0 177.79 1.96 21.62 46.23 1009.12 13.92 506.90 48.12 381.38 455.35 384.81 0.21 94.77 68.82 -15.97 1.38 134.70 211.38 148.20 0.42
2011 215 11 0 192.62 2.18 23.18 41.72 1009.02 16.55 681.90 58.16 354.07 472.72 505.10 0.27 130.34 2.49 -24.21 nan 175.06 561.21 490.42 0.02
2011 215 12 0 185.83 2.38 24.59 38.28 1008.77 19.07 753.08 63.70 361.51 489.56 561.34 0.33 145.46 15.51 -40.37 9.38 181.50 599.43 521.64 0.10
2011 215 13 0 nan nan 25.59 36.03 1008.47 21.00 777.50 72.22 372.82 502.31 575.80 nan nan nan nan nan 183.97 nan nan nan
2011 215 14 0 235.76 1.82 26.38 35.59 1008.32 22.14 676.62 72.16 381.06 504.92 480.61 0.41 148.04 64.87 -79.27 2.28 181.61 500.67 412.27 0.30
2011 215 15 0 203.63 2.72 26.58 35.91 1008.15 22.29 650.17 70.86 392.59 505.01 466.89 0.46 165.23 19.91 -101.06 20.15 176.96 458.71 377.44 0.10
2011 215 16 0 203.69 4.03 26.24 37.45 1008.04 21.32 542.15 65.16 392.99 495.13 374.85 0.59 171.02 -0.95 -218.44 6.34 177.45 382.22 303.85 -0.04
2011 215 17 0 213.13 4.35 26.00 38.78 1007.88 20.57 464.38 62.75 374.83 487.83 288.62 0.70 172.95 43.70 -350.12 4.54 173.06 245.02 158.43 0.20
2011 215 18 0 209.32 4.26 25.54 39.75 1007.71 19.70 331.75 45.83 362.01 474.09 173.86 0.73 167.94 28.66 -434.62 2.77 154.15 131.40 53.55 0.14
2011 215 19 0 209.76 4.35 24.52 41.41 1007.97 18.04 186.60 26.06 351.45 457.42 54.56 0.72 129.57 26.89 -504.93 5.62 109.62 7.73 -50.97 0.17
2011 215 20 0 204.77 4.42 23.30 43.88 1008.25 16.08 51.69 10.07 344.52 444.69 -58.56 0.71 91.10 5.06 -664.76 2.75 77.15 -77.57 -116.09 -0.07
2011 215 21 0 203.41 3.75 21.63 51.04 1008.61 12.66 1.18 2.29 341.14 434.53 -94.50 0.57 62.24 29.52 -569.02 2.31 68.12 -118.13 -153.51 0.31
2011 215 22 0 207.16 3.48 19.87 54.50 1008.87 10.56 0.00 1.82 339.03 426.19 -88.98 0.55 90.72 36.32 -306.74 4.27 63.81 -152.22 -193.57 0.24
2011 215 23 0 220.99 3.62 17.33 59.18 1009.06 8.07 0.00 1.63 334.15 415.77 -83.25 0.74 155.33 26.04 -421.75 6.13 59.16 -205.46 -256.52 0.15
2011 216 0 0 214.74 3.18 16.36 63.08 1008.91 6.87 0.00 2.42 314.15 407.99 -96.26 0.64 148.65 0.39 -288.74 10.03 53.34 -191.97 -235.11 -0.01
2011 216 1 0 219.30 3.06 16.15 69.09 1008.65 5.67 0.00 2.37 318.59 404.38 -88.16 0.61 116.75 20.73 -330.07 5.84 46.56 -179.08 -218.23 0.15
2011 216 2 0 206.62 3.12 16.04 75.77 1008.16 4.42 0.00 2.03 327.65 402.57 -76.95 0.47 105.58 6.89 -182.72 3.13 38.78 -150.64 -182.83 0.07
2011 216 3 0 203.19 3.40 16.39 79.28 1007.66 3.86 0.00 1.35 369.18 406.88 -39.05 0.52 73.40 -18.50 -378.82 nan 35.53 -58.43 -78.29 -0.34
2011 216 4 0 193.57 3.79 16.66 81.19 1007.26 3.57 0.00 0.52 394.21 409.87 -16.16 0.61 91.84 2.27 -540.97 21.41 34.78 -75.49 -103.01 0.02
2011 216 5 0 189.16 3.53 16.41 81.71 1006.89 3.41 0.06 1.16 393.84 407.69 -14.96 0.66 115.70 nan -531.45 nan 35.13 nan nan nan
2011 216 6 0 nan nan 16.23 85.04 1006.46 2.76 7.29 2.46 394.12 403.65 -4.70 nan nan nan nan nan 37.53 nan nan nan
2011 216 7 0 nan nan 16.26 87.25 1006.05 2.35 26.84 3.37 395.41 403.79 15.11 nan nan nan nan nan 44.11 nan nan nan
2011 216 8 0 nan nan 16.49 87.64 1005.62 2.31 45.80 4.45 397.32 404.91 33.77 nan nan nan nan nan 58.25 nan nan nan
2011 216 9 0 164.62 3.76 16.90 88.32 1005.15 2.25 70.00 6.33 400.67 407.50 56.83 0.70 144.90 nan -567.52 nan 87.33 nan nan nan
2011 216 10 0 nan nan 17.34 88.92 1004.68 2.19 54.64 4.92 402.84 408.99 43.58 nan nan nan nan nan 134.70 nan nan nan
2011 216 11 0 nan nan 17.62 89.18 1004.22 2.18 80.34 7.25 405.01 410.63 67.47 nan nan nan nan nan 175.06 nan nan nan
